V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,SC0_0,SC0_1,SC0_2,SC1_0,SC1_1,SC1_2,Briefing,part,mediagebruik_1,mediagebruik_2,mediagebruik_3,mediagebruik_4,mediagebruik_5,mediagebruik_6,mediagebruik_7,mediagebruik_8,mediagebruik_9,ugt_1,ugt_2,ugt_3,ugt_4,ugt_5,ugt_6,ugt_7,ugt_8,ugt_9,ugt_10,ugt_11,ugt_12,ugt_13,ugt_14,ugt_15,ugt_16,ugt_17,ugt_18,ugt_19,ugt_20,ugt_21,ugt_22,ugt_23,ugt_24,ugt_28,ugt_29,ugt_30,nfm_1,nfm_2,nfm_3,nfm_4,nfm_5,nfm_6,corona1,corona2_1,corona2_2,corona2_3,corona2_4,corona2_5,corona2_6,corona2_7,corona2_8,corona2_9,corona2_10,corona2_11,corona2_12,corona2_13,corona3,corona4_1,corona4_2,corona4_3,corona4_4,Alg_app_intro1,alg_app_intro2,alg_app1_1,alg_app1_2,alg_app1_3,alg_app1_4,alg_app2_1,alg_app2_2,alg_app2_3,alg_app2_4,alg_app3_1,alg_app3_2,alg_app3_3,alg_app3_4,alg_app4_1,alg_app4_2,alg_app4_3,alg_app4_4,alg_app5_1,alg_app5_2,alg_app5_3,alg_app5_4,trust_media_1,trust_media_2,trust_media_3,trust_media_4,trust_media_5,trust_media_6,trust_media_7,trust_media_8,trust_media_9,pol_ken1_1,pol_ken1_2,pol_ken1_3,pol_ken1_4,pol_ken1_5,pol_ken1_6,pol_ken1_7,pol_ken1_8,pol_ken1_9,pol_ken1_10,pol_ken1_11,pol_ken1_12,pol_ken1_13,pol_ken1_14,pol_ken2,pol_ken3,pol_efficacy_1,pol_efficacy_2,pol_efficacy_5,pol_int,elect_part1,elect_part2,elect_part3,elect_part3_TEXT,DK_check,DK1,DK2,DK3,DK4,DK5,DK6,DK7,Overconfidence,Age,Gender,Education,Education_TEXT,Debriefing,LocationLatitude,LocationLongitude,LocationAccuracy
R_24cNgF4i60cbpjv,Default Response Set,Anonymous,,,217.103.239.166,0,2020-04-17T23:51:54Z,2020-04-17T23:54:17Z,1,0.5,0.5,0,3.5,0.875,0.25,1,1,0,2,3,3,4,5,4,3,3,3,3,3,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,5,6,6,5,Covid-19,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,wreet,2,2,2,1,1,1,2,3,1,4,1,3,4,2,1,3,4,2,1,2,4,3,1,2,4,3,1,4,5,6,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,1,4,5,1,3,2,NA,,2,,,,,,,,NA,45,0,1,,1,51.919097900391,4.44140625,-1
R_2QZ3kbCQRptJGpa,Default Response Set,Anonymous,,,185.47.134.16,0,2020-04-17T23:49:37Z,2020-04-18T00:12:46Z,1,1.5,0.5,0,6.5,0.8125,0.25877458475338,1,1,0,3,5,7,0,0,3,0,5,1,1,5,5,1,4,4,1,5,4,4,1,5,5,5,5,5,1,5,5,5,5,5,5,1,1,1,5,7,3,1,1,6,covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Wuhan,2,1,2,2,1,1,3,1,4,2,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4,1,7,2,1,3,4,5,4,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,0,4,1,6,2,4,4,97,,1,tweede,8,juni,27,0.20,100,47,4,38,0,4,,1,52.192794799805,5.4199066162109,-1
R_21HuelhjE2Dso3b,Default Response Set,Anonymous,,,82.169.62.116,0,2020-04-17T23:58:01Z,2020-04-18T00:13:10Z,1,1.5,0.5,0,6.5,0.8125,0.25877458475338,1,1,0,1,1,1,0,0,3,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,7,2,Covid 19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,???,2,1,2,2,1,1,1,2,4,3,1,2,3,4,2,1,3,4,4,2,3,1,2,3,4,1,2,4,2,2,2,2,2,2,2,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,99,0,1,2,1,1,2,2,NA,,1,Eerste,8,Emily,90,10 cent,100,24,4,38,1,3,,1,51.59049987793,4.7731018066406,-1
R_1YeztJNt8SwouVH,Default Response Set,Anonymous,,,212.187.116.32,0,2020-04-18T00:36:14Z,2020-04-18T00:55:53Z,1,1.5,0.75,0.35355339059327,5.5,0.78571428571429,0.26726124191242,1,1,5,7,5,5,6,0,1,0,5,4,6,6,6,7,7,6,7,6,6,7,3,2,2,2,3,4,2,3,1,2,2,5,4,3,3,3,2,2,1,2,1,2,Civic-19,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,Wuhan,2,1,2,2,1,1,2,3,4,1,2,4,3,1,4,3,2,1,4,3,1,2,4,2,1,3,3,2,4,2,4,4,5,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,4,4,4,2,5,5,85,,1,Eerste,8,Gerda,"0,029 kubieke meter",In welke valuta? In euro kost de bal een dubbeltje,100,24,7,60,0,1,,1,52.367202758789,4.9179992675781,-1
R_3q8YkdwfTGDFNLH,Default Response Set,Anonymous,,,94.211.55.249,0,2020-04-18T00:58:13Z,2020-04-18T01:04:48Z,1,0.5,0.5,0,4.5,0.75,0.27386127875258,1,1,6,5,5,3,6,6,3,4,5,6,5,7,2,3,5,3,7,2,6,3,1,6,4,3,4,7,3,5,2,1,4,6,7,3,7,2,7,1,5,4,7,3,covid-19,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,geen idee,1,3,2,2,1,1,4,3,2,1,2,4,1,3,3,2,1,4,3,4,2,1,4,2,1,3,1,4,4,7,1,4,2,6,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,1,5,2,4,2,4,95,,1,formule 1,7,maart,3,kaas,.,broodje kabab,6,34,0,5,,1,52.081893920898,5.0464019775391,-1
R_3iK1bP4wyZmSWTz,Default Response Set,Anonymous,,,94.211.34.48,0,2020-04-18T01:02:18Z,2020-04-18T01:12:59Z,1,0.5,0.5,0,2,1,0,1,1,7,6,5,6,7,5,4,6,6,6,5,4,3,2,1,2,3,4,5,6,7,6,5,4,3,2,1,2,3,4,5,6,7,6,5,4,6,5,4,6,5,4,COVID-19,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,drenthe,1,1,1,1,1,1,1,3,2,4,3,1,2,4,1,4,2,3,4,1,2,3,3,1,2,4,1,2,3,4,5,6,7,6,5,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,2,3,4,4,3,94,,1,2e,7,emily,0,10 cent,..,...,7,33,0,5,,1,52.094100952148,5.0084991455078,-1
R_9ottApah1gSQdIl,Default Response Set,Anonymous,,,213.127.17.248,0,2020-04-18T01:07:22Z,2020-04-18T01:13:59Z,1,0,0,0,2,1,0,1,1,7,6,5,6,6,7,6,6,7,6,3,2,1,1,2,3,3,3,2,1,1,1,3,2,2,4,3,2,6,4,2,2,2,2,2,2,3,1,1,3,2,1,2018,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,2018,1,3,2,2,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,3,4,2,2,1,3,4,3,2,2,2,3,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0,0,1,1,1,3,1,2,NA,,2,,,,,,,,NA,a,0,5,,1,52.354293823242,4.8950958251953,-1
R_26mduudInEq4M1q,Default Response Set,Anonymous,,,143.179.8.97,0,2020-04-18T01:11:15Z,2020-04-18T01:19:52Z,1,1,1,0,6.5,0.8125,0.25877458475338,1,1,2,7,4,7,7,0,7,0,7,3,7,6,6,5,7,7,3,6,7,4,1,1,1,1,1,5,7,4,7,7,1,1,6,5,1,6,4,6,1,4,4,6,Covid_19,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,Brabant,2,1,2,2,1,1,1,2,3,4,2,1,3,4,2,1,3,4,2,3,4,1,1,2,3,4,4,4,3,3,6,4,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,99,5,5,4,2,1,2,NA,,2,,,,,,,,NA,17,0,4,,1,52.082992553711,4.7548980712891,-1
R_2ZETGFG7SpmJ3tb,Default Response Set,Anonymous,,,85.145.231.195,0,2020-04-18T00:57:42Z,2020-04-18T01:20:22Z,1,1,0.5,0,6.5,0.8125,0.25877458475338,1,1,1,1,5,7,7,0,0,0,3,7,7,7,7,5,6,5,5,6,5,6,2,1,6,1,4,5,2,2,3,2,5,6,5,5,5,6,5,4,2,2,1,2,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Roermond,2,1,2,2,1,1,1,3,4,2,1,3,4,2,4,1,3,2,3,2,4,1,4,1,3,2,4,4,5,2,4,5,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,0,4,5,4,3,5,5,89,,1,2,8,Emily,"0,27",0.05,100,47,7,40,1,3,,1,52.374404907227,4.9387969970703,-1
R_2fvP7lbtpVw3dRp,Default Response Set,Anonymous,,,84.24.144.120,0,2020-04-18T01:23:36Z,2020-04-18T01:31:05Z,1,0.5,0.5,0,1.5,0.75,0.35355339059327,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Zeker,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zeker,1,1,1,1,1,1,2,4,1,3,4,1,3,2,4,1,2,3,1,2,3,4,4,1,2,3,1,7,7,7,7,7,7,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,7,7,7,5,3,5,80,,1,Zeker,Zeker,Zeker,Zeker,Zeker,Zeker,Zeker,7,Zek,1,3,,1,51.635894775391,4.9263000488281,-1
R_32JEFZsxRq4wkL7,Default Response Set,Anonymous,,,82.169.55.41,0,2020-04-18T01:20:09Z,2020-04-18T01:31:59Z,1,1.5,0.75,0.35355339059327,6,0.75,0.26726124191242,1,1,7,7,7,7,6,7,7,7,4,7,7,7,5,7,7,5,5,7,7,7,7,7,7,7,7,7,7,5,6,5,7,7,7,7,7,7,7,7,7,1,7,7,Covid 19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Weet ik niet,2,2,2,2,1,1,1,2,3,4,1,4,3,2,1,2,3,4,1,2,3,4,1,2,3,4,1,7,7,1,4,5,7,7,6,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,6,7,7,3,1,1,NA,,2,,,,,,,,NA,25,0,4,,1,51.877197265625,4.5218963623047,-1
R_3jZqxGrfa7hiJHT,Default Response Set,Anonymous,,,77.171.182.248,0,2020-04-18T01:32:01Z,2020-04-18T01:39:27Z,1,1,1,0,5.5,0.78571428571429,0.26726124191242,1,1,0,4,5,4,6,6,2,4,3,3,2,2,6,6,6,5,4,4,4,2,4,4,6,5,6,6,6,5,5,4,5,4,4,5,3,5,5,3,5,2,3,2,Covid-19,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Tilburg,1,1,2,2,1,1,1,2,3,4,1,4,3,2,1,2,3,4,3,1,2,4,2,1,3,4,7,7,7,6,5,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,2,3,2,4,3,82,,1,Eerste,8,Juni,30,0.10,100,24,6,33,0,3,,1,51.974700927734,5.3350982666016,-1
R_4JhRinDODzp8JJD,Default Response Set,Anonymous,,,62.238.97.12,0,2020-04-18T01:22:16Z,2020-04-18T01:47:29Z,1,3,0.6,0.22360679774998,7,0.77777777777778,0.26352313834736,1,1,1,7,4,7,7,2,4,0,5,5,5,7,7,5,5,5,5,5,5,5,2,5,5,3,5,1,5,5,3,5,3,4,2,3,1,1,3,3,2,2,2,4,Covid 19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Weet ik niet,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,5,5,5,4,3,2,3,5,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,5,2,5,4,5,5,83,,1,Ligt eraan waar de race gelopen wordt,8,Emily,"Gat is leeg, dus geen vuil",Ligt aan de euro dollar koers,5 minuten,47 dagen,7,43,0,4,,1,51.484893798828,3.6154937744141,-1
R_3htCaGja40f4Amw,Default Response Set,Anonymous,,,77.161.123.218,0,2020-04-18T01:46:19Z,2020-04-18T02:00:16Z,1,1.5,0.75,0.35355339059327,3,0.75,0.28867513459481,1,1,1,4,2,7,4,5,4,0,4,4,5,5,6,5,5,6,5,5,5,3,2,2,4,2,2,3,3,2,2,4,4,3,5,5,3,5,3,4,3,3,5,4,COVID,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Tilburg,3,2,2,2,1,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4,1,5,5,5,3,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,1,4,3,4,3,5,5,96,,1,Eerste,8,Emily,270,Geen flauw idee,100,24,2,26,1,4,,1,51.924896240234,5.8332977294922,-1
R_33dLyQYtMmjiPVk,Default Response Set,Anonymous,,,81.207.19.65,0,2020-04-18T02:05:54Z,2020-04-18T02:23:46Z,1,1,0.5,0,4.5,0.75,0.27386127875258,1,1,0,7,3,0,0,0,3,0,2,3,1,4,5,4,7,5,6,6,6,5,1,1,1,1,1,4,3,2,1,2,4,5,5,2,2,2,6,4,2,4,5,6,Covid19,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,Weet ik niet,2,1,2,1,1,1,1,4,3,2,1,4,3,2,1,3,4,2,2,3,4,1,2,3,4,1,1,2,2,5,4,5,4,2,5,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,99,6,6,4,2,2,2,NA,,1,1ste,8,Juni,90,"0,10",5 minuten,24 dagen,7,48,1,3,,1,51.534194946289,4.4542999267578,-1
R_uwVtMjYquWoWVaN,Default Response Set,Anonymous,,,82.95.96.101,0,2020-04-18T02:23:29Z,2020-04-18T02:29:25Z,1,1.5,0.75,0.35355339059327,5.5,0.91666666666667,0.20412414523193,1,1,3,5,4,4,4,5,4,0,3,1,2,3,4,4,4,4,4,3,3,4,4,5,4,4,4,5,4,3,3,4,4,4,4,5,3,3,4,3,4,4,3,4,covid-19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,breda,2,1,2,2,1,1,1,2,3,4,4,3,2,1,2,3,4,1,2,3,4,1,2,3,4,1,1,1,7,1,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,1,3,1,3,2,5,5,86,,1,1,8,juni,90,"0,10",500,24,4,32,0,1,,1,51.933502197266,4.6074981689453,-1
R_3iVFaoq8OO97j2x,Default Response Set,Anonymous,,,80.57.244.6,0,2020-04-18T02:49:40Z,2020-04-18T02:49:57Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,51.37060546875,5.7091979980469,-1
R_yVcCbAObqSc8aHv,Default Response Set,Anonymous,,,80.101.65.139,0,2020-04-18T03:12:30Z,2020-04-18T03:25:20Z,1,2,0.66666666666667,0.28867513459481,5.5,0.78571428571429,0.26726124191242,1,1,2,7,7,0,7,0,0,0,2,2,5,7,7,5,4,5,6,5,7,4,3,1,1,2,3,6,7,7,5,6,3,4,5,6,3,6,6,1,2,1,1,7,Covid-19,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Tilburg,2,1,2,3,1,1,1,2,4,3,2,1,3,4,3,2,1,4,2,3,1,4,3,2,1,4,4,7,4,2,4,5,1,6,4,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,99,3,6,2,3,3,1,NA,,1,De eerste plaats,8,Emily,0.027,€ 0.10,100,47,5,22,0,3,,1,51.880004882812,5.6038055419922,-1
R_3kbul8uwPEHHFlY,Default Response Set,Anonymous,,,94.214.254.228,0,2020-04-18T03:12:37Z,2020-04-18T03:30:19Z,1,1.5,0.75,0.35355339059327,5.5,0.78571428571429,0.26726124191242,1,1,1,7,7,7,2,0,7,0,3,2,1,4,5,6,7,6,6,7,3,6,7,1,2,1,1,3,6,6,5,4,2,3,5,5,1,1,7,4,3,1,6,7,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Brabant,2,1,2,1,1,1,2,1,4,3,1,4,3,2,4,2,3,1,2,3,4,1,4,2,3,1,3,6,4,4,3,3,3,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,0,4,5,2,1,2,2,NA,,1,Tweede,Nog steeds 15,Emily,0,0.05,5 min.,47 dagen,5,20,1,4,,1,53.04150390625,5.6567993164062,-1
R_1gtFug1003UTxfJ,Default Response Set,Anonymous,,,185.160.75.59,0,2020-04-18T03:27:37Z,2020-04-18T03:38:17Z,1,2.5,0.625,0.25,7.5,0.83333333333333,0.25,1,1,2,2,4,0,7,4,6,0,2,1,4,2,2,5,6,1,2,5,6,6,1,1,1,1,1,1,2,3,1,3,1,1,3,1,1,1,3,5,4,2,6,6,Covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,Loon op zand,2,1,2,2,1,1,4,1,3,2,3,2,4,1,3,4,1,2,2,3,4,1,4,2,1,3,4,4,4,1,7,7,6,6,6,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,5,1,2,2,5,5,89,,1,2,8,Emily,0.3,0.05,100,47,6,34,0,5,,1,51.727798461914,5.5319061279297,-1
R_3E9J6QveEAjHBkV,Default Response Set,Anonymous,,,213.93.170.88,0,2020-04-18T03:34:19Z,2020-04-18T03:38:52Z,1,0.5,0.5,0,4.5,0.9,0.22360679774998,1,1,4,5,5,5,4,5,5,4,4,6,5,5,4,5,5,6,5,5,4,6,6,3,4,4,3,4,5,5,6,6,6,3,4,5,5,5,5,5,2,4,4,5,Convid19,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Tilburg,2,1,2,2,1,1,1,2,3,4,2,3,1,4,2,3,4,1,1,3,4,2,1,3,2,4,4,3,4,5,5,5,5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,5,5,4,4,4,80,,1,3,7,juni,90,1,"1,5",48,6,38,1,4,,1,53.204803466797,5.8054962158203,-1
R_2uspcTS5Oh7Znxq,Default Response Set,Anonymous,,,84.84.17.163,0,2020-04-18T01:50:30Z,2020-04-18T03:48:20Z,1,1,0.5,0,3,0.75,0.28867513459481,1,1,0,4,4,2,2,0,0,0,1,1,2,2,3,5,4,4,4,5,3,3,2,1,2,1,1,1,2,2,3,3,3,1,4,3,3,5,4,3,5,2,1,4,Covid-19,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,Noord Brabant,3,1,3,3,1,1,1,3,4,2,1,2,4,3,2,3,1,4,1,2,4,3,1,3,4,2,4,3,6,4,5,1,4,7,6,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,99,0,4,4,6,3,4,3,96,,1,Eerste,8,Emily,27m3,5 dollar cent,100 min,47,6,14,0,1,,1,52.405395507812,5.3217926025391,-1
R_2y1y0o8dtawAgmy,Default Response Set,Anonymous,,,62.194.207.217,0,2020-04-18T03:51:36Z,2020-04-18T03:57:23Z,1,0.5,0.5,0,6.5,0.8125,0.25877458475338,1,1,0,5,5,5,2,0,0,0,0,5,5,5,5,5,5,5,4,5,6,5,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2,2,5,covid-19,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,n brabant,2,1,2,2,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,5,6,6,6,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,4,5,5,1,4,4,90,,1,2,8,emily,90,1.05,5,47,7,51,1,3,,1,51.829803466797,4.3253936767578,-1
R_4Pcx4H4vlL7hUMF,Default Response Set,Anonymous,,,213.134.249.183,0,2020-04-18T03:56:21Z,2020-04-18T04:00:44Z,1,1,0.5,0,4,0.66666666666667,0.25819888974716,1,1,2,0,1,1,1,1,1,1,3,3,3,3,3,5,5,2,5,3,3,4,4,5,3,2,2,4,5,3,3,5,4,3,3,3,4,5,3,3,4,5,4,4,COVID-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Tilburg,3,1,1,3,1,1,3,2,1,4,3,2,1,4,1,4,3,2,3,4,2,1,2,1,4,3,4,3,2,5,5,3,2,4,3,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,0,99,4,3,4,1,2,3,84,,1,tweede,8 schapen,Emily,27,0.05,100,47,5,29,0,5,,1,52.048492431641,5.6511993408203,-1
R_33f0Ui4VcnCYFCT,Default Response Set,Anonymous,,,82.75.102.234,0,2020-04-18T04:11:40Z,2020-04-18T04:12:06Z,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,NA,,NA,NA,,NA,52.194000244141,6.8509063720703,-1
R_29t4GiOdTDeJ5oE,Default Response Set,Anonymous,,,86.91.132.175,0,2020-04-18T04:31:08Z,2020-04-18T04:38:20Z,1,1,1,0,4,0.8,0.27386127875258,1,1,3,0,2,3,2,3,5,0,3,3,5,3,3,4,4,3,4,7,4,1,2,3,4,5,4,3,3,2,4,4,3,4,4,4,4,4,6,4,4,3,3,3,COVID-19,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,Brabant,2,2,1,2,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,4,4,4,2,4,4,5,4,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,0,5,3,1,1,1,3,82,,1,Weet ik niet,7,Juni,270,0.10,25,E,6,26,1,3,,1,52.076202392578,4.2877960205078,-1
R_XAteYsi4KyXGw5r,Default Response Set,Anonymous,,,86.91.105.229,0,2020-04-18T05:03:51Z,2020-04-18T05:11:38Z,1,3,0.6,0.22360679774998,6.5,0.8125,0.25877458475338,1,1,0,6,0,6,6,5,2,2,2,4,4,5,5,5,5,5,5,5,5,5,2,2,4,4,5,2,2,2,2,2,2,2,5,5,2,4,3,4,1,1,3,5,Covid-19,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,Loon op Zand,2,1,2,3,1,1,1,2,3,4,3,1,4,2,3,1,4,2,2,3,1,4,4,2,1,3,4,5,5,4,6,7,5,6,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,99,4,2,5,3,5,5,89,,2,,,,,,,,NA,41,0,4,,1,52.053207397461,5.2787017822266,-1
R_2tm0MW8opfnyXSk,Default Response Set,Anonymous,,,85.146.122.255,0,2020-04-18T05:08:56Z,2020-04-18T05:12:07Z,1,0,0,0,3,0.75,0.28867513459481,1,1,1,2,1,2,0,2,1,2,2,2,3,2,2,4,2,4,2,4,3,4,3,2,4,3,2,4,2,4,2,3,2,2,4,2,4,2,3,1,2,3,2,3,er ewrewr werw erter erg ert erter t,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,rt erter tr terter ter tert erer ert erter,1,1,1,2,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,1,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,0,0,7,6,7,3,3,3,88,,1,retert erter tert ert ert ert er,ter ter teg ger ert ergfd ge,t erter vdf erds  dsghcdsn fdsmfdsknf esfjdskfewr ferw,ik ben moahh emodsffsdc,adafrcvvfgrteafsadf,dfsdfefxd cxvxc vfds cv df,warior dsaf sfds as,2,23,0,3,,1,51.889495849609,4.4680938720703,-1
R_6xwTtKcSNgEWNvX,Default Response Set,Anonymous,,,31.161.225.198,0,2020-04-18T05:11:55Z,2020-04-18T05:19:36Z,1,2,1,0,4.5,0.75,0.27386127875258,1,1,1,3,4,5,5,5,5,0,4,1,4,2,4,3,4,5,4,5,5,4,6,1,5,6,4,5,5,6,6,6,6,6,6,5,6,4,5,4,5,3,5,4,Covid 19,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Breda,3,1,2,3,1,1,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,3,5,3,4,3,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,4,4,3,2,NA,,1,1,7,Juni,"0,9",10,500,480,3,37,0,4,,1,52.199996948242,5.1132965087891,-1
R_2v8JiDJyGss3yYR,Default Response Set,Anonymous,,,83.86.199.116,0,2020-04-18T05:37:50Z,2020-04-18T05:48:54Z,1,3,0.6,0.22360679774998,7,0.77777777777778,0.26352313834736,1,1,7,7,7,6,6,4,5,5,6,5,6,6,6,7,7,7,5,5,5,6,6,5,5,5,6,6,6,6,5,5,5,5,5,6,6,6,7,5,6,6,6,6,covid-19,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,loon op zand,2,1,2,3,1,1,1,2,3,4,2,1,3,4,2,1,3,4,4,2,3,1,3,2,4,1,6,6,5,6,6,6,6,6,6,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,5,5,5,3,5,5,84,,1,eerste,8,juni,27,0.10,100,24,7,55,0,1,,1,51.933502197266,4.6074981689453,-1
